mode,load,0_densenet201-32,1_mobilenet_v2-32,2_resnet101-32
mps-uncap,0.8,0.0171661376953125,0.010967254638671875,0.013828277587890625
mps-uncap,0.9,0.016450881958007812,0.01049041748046875,0.014543533325195312
mps-uncap,1.0,0.02002716064453125,0.012159347534179688,0.017642974853515625
mps-uncap,0.5,0.014066696166992188,0.010967254638671875,0.0133514404296875
mps-uncap,0.6,0.015974044799804688,0.01049041748046875,0.0133514404296875
mps-uncap,0.7,0.013113021850585938,0.010728836059570312,0.014066696166992188
mps-uncap,0.1,0.02384185791015625,0.009775161743164062,0.021219253540039062
mps-uncap,0.2,0.025033950805664062,0.01811981201171875,0.01430511474609375
mps-uncap,0.3,0.0152587890625,0.014066696166992188,0.014066696166992188
mps-uncap,0.4,0.015020370483398438,0.011920928955078125,0.013589859008789062
