mode,load,0_densenet201-32,1_mobilenet_v2-32,2_resnet101-32
mps-uncap,0.8,12.073993682861328,3.467082977294922,12.829303741455078
mps-uncap,0.9,44.16704177856445,7.966041564941406,21.333694458007812
mps-uncap,1.0,265.9214735031128,77.42834091186523,232.1639060974121
mps-uncap,0.5,0.05936622619628906,0.04696846008300781,0.05936622619628906
mps-uncap,0.6,0.06437301635742188,0.04744529724121094,0.06818771362304688
mps-uncap,0.7,0.06580352783203125,0.04744529724121094,0.07653236389160156
mps-uncap,0.1,0.06341934204101562,0.062346458435058594,0.06842613220214844
mps-uncap,0.2,0.05984306335449219,0.05626678466796875,0.06699562072753906
mps-uncap,0.3,0.05936622619628906,0.0514984130859375,0.05888938903808594
mps-uncap,0.4,0.06222724914550781,0.051975250244140625,0.06306171417236328
