mode,load,0_densenet201-32,1_mobilenet_v2-32,2_resnet101-32
mps-uncap,0.8,79.54039335250854,19.972267150878903,42.15080261230469
mps-uncap,0.9,83.03099632263184,19.93169784545898,42.19489097595215
mps-uncap,1.0,80.5499792098999,20.57548999786377,42.78275966644287
mps-uncap,0.5,67.64405250549316,17.585542201995846,39.079513549804695
mps-uncap,0.6,73.36482524871826,17.798662185668945,40.649557113647454
mps-uncap,0.7,80.52122116088869,18.610925674438487,40.955996513366685
mps-uncap,0.1,44.838218688964844,12.674877643585203,30.33436298370364
mps-uncap,0.2,51.71943426132201,12.970428466796879,32.866835594177246
mps-uncap,0.3,60.59813499450684,15.9585475921631,33.76736640930175
mps-uncap,0.4,66.19547128677365,16.4644718170166,37.909710407257066
