mode,load,0_densenet201-32,1_mobilenet_v2-32,2_resnet101-32
mps-uncap,0.8,483.9003086090088,106.08839988708496,277.88448333740234
mps-uncap,0.9,691.4386749267578,174.4215488433838,318.8819885253906
mps-uncap,1.0,1535.9063148498535,459.1684341430664,1556.0002326965332
mps-uncap,0.5,158.38313102722168,44.60787773132324,102.65326499938965
mps-uncap,0.6,146.2860107421875,49.10159111022949,115.04077911376953
mps-uncap,0.7,286.29541397094727,72.66426086425781,210.82496643066406
mps-uncap,0.1,49.06463623046875,20.137310028076172,33.774614334106445
mps-uncap,0.2,63.04192543029785,24.343252182006836,48.874855041503906
mps-uncap,0.3,97.15104103088379,31.133651733398438,67.73233413696289
mps-uncap,0.4,134.31572914123535,43.10011863708496,101.7916202545166
