mode,load,0_densenet201-32,1_mobilenet_v2-32,2_resnet101-32
mps-uncap,0.8,81.43997192382812,21.288633346557617,43.40505599975586
mps-uncap,0.9,84.52939987182617,20.93362808227539,42.71245002746582
mps-uncap,1.0,81.16292953491211,21.342039108276367,43.177127838134766
mps-uncap,0.5,75.63900947570801,20.83277702331543,41.27049446105957
mps-uncap,0.6,79.41842079162598,20.397186279296875,41.56661033630371
mps-uncap,0.7,83.08672904968262,20.866870880126953,42.30070114135742
mps-uncap,0.1,49.040794372558594,20.113229751586914,33.74004364013672
mps-uncap,0.2,52.847862243652344,19.89579200744629,33.77342224121094
mps-uncap,0.3,71.61617279052734,20.46370506286621,37.42671012878418
mps-uncap,0.4,74.00918006896973,20.872831344604492,39.705753326416016
