mode,load,0_densenet201-32,1_mobilenet_v2-32,2_resnet101-32
mps-uncap,0.8,432.5397825241087,75.8314800262451,216.21200561523443
mps-uncap,0.9,540.3085517883294,114.43629503250101,237.68466711044294
mps-uncap,1.0,1318.0337405204773,402.36650466918945,1454.9231386184679
mps-uncap,0.5,121.1194753646849,29.776191711425778,70.38112163543721
mps-uncap,0.6,131.2628626823425,32.02290534973141,86.460542678833
mps-uncap,0.7,207.86767005920458,47.424688339233434,149.82555389404277
mps-uncap,0.1,44.88922119140624,12.872860431671135,32.10038661956788
mps-uncap,0.2,55.79828977584834,17.98604965209961,42.8997278213501
mps-uncap,0.3,83.06012153625488,20.304508209228533,51.65909767150879
mps-uncap,0.4,98.02251100540141,27.231578826904297,68.79857301712028
