mode,load,0_densenet201-32,1_mobilenet_v2-32,2_resnet101-32
mps-uncap,0.8,199.99089241027832,41.57042503356936,107.08928108215333
mps-uncap,0.9,282.40108489990257,57.270121574401855,162.86242008209229
mps-uncap,1.0,914.9099588394165,286.4421367645264,830.2696228027345
mps-uncap,0.5,69.62752342224124,16.946721076965336,43.64204406738282
mps-uncap,0.6,82.43141174316406,19.000768661499023,53.33995819091797
mps-uncap,0.7,120.587968826294,26.630115509033207,76.91893577575684
mps-uncap,0.1,35.00871658325195,7.644128799438477,21.268177032470707
mps-uncap,0.2,44.996213912963874,10.071229934692383,27.071714401245117
mps-uncap,0.3,53.12600135803222,12.390661239624027,32.56592750549317
mps-uncap,0.4,57.561731338500984,14.22538757324219,38.48745822906493
