mode,load,0_efficientnet_b5-16,1_efficientnet_b7-16,2_mobilenet_v3_small-32
mps-uncap,0.8,120.28548717498778,205.74593544006348,34.931063652038574
mps-uncap,0.9,1306.0716152191162,736.2754583358765,4145.9256172180185
mps-uncap,1.0,753.9937496185303,3411.0008478164673,11105.81350326538
mps-uncap,0.5,25.77250003814698,43.53239536285399,9.257602691650394
mps-uncap,0.6,51.91559791564941,69.38815116882324,11.198997497558594
mps-uncap,0.7,63.39783668518069,119.08674240112305,26.917099952697754
mps-uncap,0.1,0.06937980651855469,0.053048133850097656,0.06165504455566404
mps-uncap,0.2,8.928966522216797,4.953527450561511,5.247831344604492
mps-uncap,0.3,12.698245048522944,21.102619171142585,6.4952850341796875
mps-uncap,0.4,14.871692657470708,25.98445415496826,7.078981399536131
