mode,load,0_densenet201-2,1_mobilenet_v2-32,2_squeezenet1_0-4,3_vgg13-32
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
