mode,load,0_densenet161-8,1_densenet169-4,2_mobilenet_v3_small-16
mps-uncap,0.8,54.92258071899414,58.57884883880615,676.5894889831543
mps-uncap,0.9,187.92366981506348,1048.5172271728516,4318.803548812866
mps-uncap,1.0,3986.9086742401123,4044.94047164917,6731.064081192017
mps-uncap,0.5,6.175994873046875,5.269289016723633,2.5910139083862305
mps-uncap,0.6,11.633157730102539,14.288663864135742,4.445075988769531
mps-uncap,0.7,20.21646499633789,26.686668395996094,14.37842845916748
mps-uncap,0.1,0.04124641418457031,0.040531158447265625,0.029802322387695312
mps-uncap,0.2,0.029802322387695312,0.028967857360839844,0.026941299438476562
mps-uncap,0.3,0.025510787963867188,0.025033950805664062,0.022411346435546875
mps-uncap,0.4,0.0247955322265625,0.027179718017578125,1.0112524032592773
