mode,load,0_efficientnet_b5-32,1_squeezenet1_0-8,2_vgg16-8
mps-uncap,0.6,29.82044219970703,1.8379688262939453,5.687475204467773
mig,0.6,60.776710510253906,4.965066909790039,19.167661666870117
mps-uncap,0.7,29.91938591003418,1.8506050109863281,5.672693252563477
mig,0.7,60.72092056274414,4.965782165527344,19.1957950592041
mps-uncap,0.8,30.76481819152832,1.8236637115478516,5.646944046020508
mig,0.8,60.55808067321777,4.963397979736328,19.208908081054688
mps-uncap,0.9,30.698776245117188,1.848459243774414,5.660772323608398
mig,0.9,61.052560806274414,4.9648284912109375,19.17243003845215
mps-uncap,1.0,31.792163848876953,1.9066333770751953,6.766080856323242
mig,1.0,61.47456169128418,5.048990249633789,19.26565170288086
mps-uncap,1.1,30.765533447265625,1.8990039825439453,6.800174713134766
mig,1.1,61.72943115234375,5.046606063842773,19.324541091918945
mps-uncap,1.2,31.050920486450195,1.9297599792480469,6.086587905883789
mig,1.2,61.11717224121094,5.043506622314453,19.269704818725586
mps-uncap,1.3,34.99603271484375,1.9462108612060547,6.9332122802734375
mig,1.3,61.753273010253906,5.085945129394531,19.38605308532715
