mode,load,0_efficientnet_b5-32,1_squeezenet1_0-8,2_vgg16-8
mps-uncap,0.6,62.492144107818596,14.590420722961426,15.382926464080812
mig,0.6,65.52728176116943,6.6846275329589835,21.198639869689938
mps-uncap,0.7,65.70617914199826,15.344519615173338,15.656399726867676
mig,0.7,65.57399034500122,6.742103099822999,21.45459651947022
mps-uncap,0.8,67.83438682556154,15.87816953659057,15.883655548095705
mig,0.8,65.90195655822754,6.750965118408201,21.416683197021484
mps-uncap,0.9,69.11059856414796,16.25966072082519,16.167342662811276
mig,0.9,66.31493330001831,6.808910369873047,21.64966583251953
mps-uncap,1.0,71.86284065246583,16.694831848144528,16.151733398437493
mig,1.0,66.69768333435059,6.847953796386717,21.766984462738037
mps-uncap,1.1,71.6224479675293,16.900262832641598,16.076207160949707
mig,1.1,66.63532495498657,6.822569370269776,21.753573417663574
mps-uncap,1.2,71.89339637756348,17.433626651763916,16.176280975341793
mig,1.2,66.54552221298218,6.7696213722229,21.705675125122056
mps-uncap,1.3,72.19824552536011,17.45246648788452,16.268939971923828
mig,1.3,67.00009822845459,6.928014755249026,21.821370124816898
