mode,load,0_efficientnet_b5-32,1_squeezenet1_0-8,2_vgg16-8
mps-uncap,0.6,197.92413711547852,69.48661804199219,29.878616333007812
mig,0.6,298.2914447784424,50.43506622314453,124.69029426574707
mps-uncap,0.7,199.92923736572266,92.8950309753418,34.80124473571777
mig,0.7,400.44713020324707,78.11117172241211,160.77136993408203
mps-uncap,0.8,333.3578109741211,252.85768508911133,47.13273048400879
mig,0.8,631.3340663909912,89.04457092285156,258.8212490081787
mps-uncap,0.9,357.6769828796387,947.2265243530273,50.8730411529541
mig,0.9,1588.2856845855713,120.6049919128418,338.70935440063477
mps-uncap,1.0,612.3919486999512,14013.513803482056,79.78200912475586
mig,1.0,2737.307548522949,508.5716247558594,1832.0653438568115
mps-uncap,1.1,985.4044914245605,28749.124765396118,76.9202709197998
mig,1.1,10926.319599151611,8969.81406211853,8960.356712341309
mps-uncap,1.2,7815.648555755615,44199.24807548523,98.86765480041504
mig,1.2,15628.092527389526,14709.901094436646,16203.770160675049
mps-uncap,1.3,15617.156982421875,49439.21709060669,110.01849174499512
mig,1.3,19692.51775741577,21202.803373336792,20923.654317855835
