mode,load,0_efficientnet_b5-32,1_squeezenet1_0-8,2_vgg16-8
mps-uncap,0.6,230.9713363647461,77.00848579406738,38.99526596069336
mig,0.6,362.31422424316406,55.556535720825195,144.55699920654297
mps-uncap,0.7,235.1393699645996,100.18539428710938,44.71397399902344
mig,0.7,463.0751609802246,83.16397666931152,180.57584762573242
mps-uncap,0.8,377.7918815612793,258.7146759033203,56.644439697265625
mig,0.8,693.8498020172119,94.12097930908203,278.2750129699707
mps-uncap,0.9,410.9828472137451,953.9337158203125,61.313629150390625
mig,0.9,1653.5744667053223,125.82635879516602,358.64734649658203
mps-uncap,1.0,667.5488948822021,14019.059896469116,88.98496627807617
mig,1.0,2801.2073040008545,513.8580799102783,1851.738691329956
mps-uncap,1.1,1046.4880466461182,28757.678985595703,86.64751052856445
mig,1.1,10988.049030303955,8976.557731628418,8980.161905288696
mps-uncap,1.2,7885.206937789917,44214.18571472168,111.75417900085449
mig,1.2,15691.63465499878,14718.859672546387,16225.489139556885
mps-uncap,1.3,15663.691282272339,49456.305503845215,120.67747116088867
mig,1.3,19754.95457649231,21208.06360244751,20943.4552192688
