mode,load,0_efficientnet_b5-32,1_squeezenet1_0-8,2_vgg16-8
mps-uncap,0.6,0.015020370483398438,0.010967254638671875,0.013113021850585938
mig,0.6,0.014781951904296875,0.011205673217773438,0.0133514404296875
mps-uncap,0.7,0.014066696166992188,0.011444091796875,0.013113021850585938
mig,0.7,0.014066696166992188,0.011444091796875,0.012874603271484375
mps-uncap,0.8,0.014781951904296875,0.011205673217773438,0.011682510375976562
mig,0.8,0.014781951904296875,0.011920928955078125,0.011682510375976562
mps-uncap,0.9,0.014543533325195312,0.011920928955078125,0.012636184692382812
mig,0.9,0.0152587890625,0.012874603271484375,0.0133514404296875
mps-uncap,1.0,0.014543533325195312,0.015497207641601562,0.011444091796875
mig,1.0,0.0171661376953125,0.0133514404296875,0.013589859008789062
mps-uncap,1.1,0.014781951904296875,0.014543533325195312,0.011205673217773438
mig,1.1,0.02002716064453125,0.014066696166992188,0.034809112548828125
mps-uncap,1.2,0.015497207641601562,0.013828277587890625,0.012874603271484375
mig,1.2,0.017642974853515625,0.014781951904296875,0.01811981201171875
mps-uncap,1.3,0.019788742065429688,0.015497207641601562,0.012874603271484375
mig,1.3,0.040531158447265625,0.013589859008789062,0.02002716064453125
