mode,load,0_efficientnet_b5-32,1_squeezenet1_0-8,2_vgg16-8
mps-uncap,0.6,0.04172325134277344,0.03314018249511719,0.02956390380859375
mig,0.6,21.20232582092285,1.828908920288086,7.1659088134765625
mps-uncap,0.7,0.049948692321777344,2.037525177001953,0.027179718017578125
mig,0.7,44.64852809906006,3.7456750869750977,13.686656951904297
mps-uncap,0.8,16.64566993713379,9.09423828125,0.026226043701171875
mig,0.8,54.58474159240723,6.567955017089844,22.30978012084961
mps-uncap,0.9,35.308241844177246,72.48425483703613,0.02002716064453125
mig,0.9,210.17789840698242,15.810012817382812,45.90415954589844
mps-uncap,1.0,95.97039222717285,7037.72759437561,1.4417171478271484
mig,1.0,1544.02494430542,209.53607559204102,814.2848014831543
mps-uncap,1.1,154.107928276062,14868.80350112915,4.099607467651367
mig,1.1,6905.510306358337,4001.4517307281494,4692.070722579956
mps-uncap,1.2,2585.141658782959,21745.439648628235,7.431983947753906
mig,1.2,7556.246876716614,7108.242630958557,7128.507137298584
mps-uncap,1.3,6176.915526390076,24421.385288238525,9.313702583312988
mig,1.3,9688.019037246704,10190.944910049438,10255.919933319092
