mode,load,0_efficientnet_b5-4,1_efficientnet_b7-4,2_resnet152-16
mps-uncap,0.8,254.3015480041504,449.3703842163086,261.9290351867676
mps-uncap,0.9,246.96016311645508,578.3679485321045,652.4295806884766
mps-uncap,1.0,5782.202243804932,736.8686199188232,5508.358716964722
mps-uncap,0.5,96.58455848693848,84.54656600952148,87.47076988220215
mps-uncap,0.6,141.7374610900879,224.38883781433105,161.66996955871582
mps-uncap,0.7,128.50213050842285,213.62566947937012,145.57170867919922
mps-uncap,0.1,56.87975883483887,61.01703643798828,58.29310417175293
mps-uncap,0.2,58.130741119384766,83.47773551940918,49.10397529602051
mps-uncap,0.3,68.0692195892334,91.61925315856934,54.89349365234375
mps-uncap,0.4,63.79079818725586,91.3233757019043,77.12459564208984
