mode,load,0_efficientnet_b5-4,1_efficientnet_b7-4,2_resnet152-16
mps-uncap,0.8,186.26139640808105,352.45278120040894,198.5084772109984
mps-uncap,0.9,193.9943242073059,509.9235105514527,590.427041053772
mps-uncap,1.0,5677.252235412598,672.6867389678958,5437.784798145294
mps-uncap,0.5,61.941232681274386,72.65543937683105,68.05952072143556
mps-uncap,0.6,91.36900901794432,148.98524045944177,118.57161045074497
mps-uncap,0.7,105.5572223663329,162.14686632156358,98.10733795166016
mps-uncap,0.1,49.581625461578376,54.174966812133775,52.666745185852044
mps-uncap,0.2,48.34841489791864,62.83240318298337,39.58328962326048
mps-uncap,0.3,47.82165527343749,65.57729244232183,43.384015560150296
mps-uncap,0.4,48.45509052276607,69.7530269622802,64.07119750976558
