mode,load,0_efficientnet_b5-4,1_efficientnet_b7-4,2_resnet152-16
mps-uncap,0.8,234.18617248535156,422.49131202697754,239.96996879577637
mps-uncap,0.9,229.59136962890625,550.1697063446045,626.8000602722168
mps-uncap,1.0,5766.557455062866,710.3574275970459,5483.603715896606
mps-uncap,0.5,80.49273490905762,61.79070472717285,68.1314468383789
mps-uncap,0.6,119.84777450561523,199.9197006225586,137.02392578125
mps-uncap,0.7,110.8713150024414,191.7402744293213,125.5793571472168
mps-uncap,0.1,41.6102409362793,39.83879089355469,37.25719451904297
mps-uncap,0.2,42.913198471069336,62.055349349975586,31.002283096313477
mps-uncap,0.3,52.69217491149902,70.70159912109375,36.78464889526367
mps-uncap,0.4,47.10125923156738,62.73078918457031,61.08832359313965
