mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,75.95120906829834,101.67231559753432,175.53410291671753
mps-uncap,0.9,141.03355407714858,163.46087694168082,515.4183483123779
mps-uncap,1.0,215.18091201782224,469.95338678360014,675.0296974182131
mps-uncap,0.5,21.980123519897468,25.662791728973374,56.07681989669808
mps-uncap,0.6,35.908608436584416,35.19052505493164,66.65846824645968
mps-uncap,0.7,51.28798484802253,70.51410436630249,129.91314649581867
mps-uncap,0.1,3.94413948059084,2.85416841506958,18.08815956115724
mps-uncap,0.2,7.536413669586203,8.54485511779792,27.683308124542215
mps-uncap,0.3,14.500665664672841,10.229563713073734,31.429958343505934
mps-uncap,0.4,17.80429363250734,22.85032749176025,49.85123872756963
