mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,111.44495010375977,153.60665321350098,238.01684379577637
mps-uncap,0.9,171.8120574951172,236.5868091583252,562.7286434173584
mps-uncap,1.0,248.61955642700195,537.543535232544,756.4070224761963
mps-uncap,0.5,31.802892684936523,50.455331802368164,85.52312850952148
mps-uncap,0.6,68.48573684692383,67.41786003112793,121.17624282836914
mps-uncap,0.7,107.9874038696289,119.8275089263916,167.67287254333496
mps-uncap,0.1,7.912635803222656,7.065296173095703,21.0878849029541
mps-uncap,0.2,19.094228744506836,24.20520782470703,34.937143325805664
mps-uncap,0.3,27.700185775756836,21.177291870117188,66.9703483581543
mps-uncap,0.4,27.742862701416016,47.124624252319336,65.6883716583252
