mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,125.6563663482666,169.80695724487305,260.9295845031738
mps-uncap,0.9,192.42501258850098,261.1539363861084,585.9549045562744
mps-uncap,1.0,266.89863204956055,561.1855983734131,780.6205749511719
mps-uncap,0.5,50.789833068847656,65.71531295776367,107.42688179016113
mps-uncap,0.6,89.71929550170898,86.72857284545898,143.18084716796875
mps-uncap,0.7,113.87991905212402,143.46623420715332,190.83428382873535
mps-uncap,0.1,19.225120544433594,22.660017013549805,42.01316833496094
mps-uncap,0.2,24.72710609436035,41.623592376708984,56.41794204711914
mps-uncap,0.3,34.772634506225586,32.981157302856445,89.37811851501465
mps-uncap,0.4,37.25695610046387,77.80241966247559,87.23783493041992
