mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,22.723629474639893,29.241943359375018,24.1593599319458
mps-uncap,0.9,23.156404495239258,29.83577966690063,24.258403778076175
mps-uncap,1.0,22.601966857910156,31.089751720428467,24.40440177917481
mps-uncap,0.5,20.92996597290039,27.084600925445535,23.426220417022705
mps-uncap,0.6,21.637361049652082,24.98903274536133,23.533320426940914
mps-uncap,0.7,22.51676082611084,29.003272056579593,23.78641843795776
mps-uncap,0.1,18.13465118408203,21.675527095794678,21.374678611755375
mps-uncap,0.2,18.467512130737305,21.94232940673828,21.822736263275146
mps-uncap,0.3,19.340960979461663,22.83228635787964,22.278738021850586
mps-uncap,0.4,20.255901813507084,24.01207447052002,22.86643981933594
