mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,20.502781867980957,23.855209350585938,23.604726791381836
mps-uncap,0.9,21.753549575805664,25.745296478271484,23.832988739013672
mps-uncap,1.0,21.55156135559082,26.508903503417972,24.013042449951172
mps-uncap,0.5,17.953062057495117,22.168397903442383,22.400784492492676
mps-uncap,0.6,18.490338325500485,22.153711318969727,22.74794578552246
mps-uncap,0.7,19.858598709106445,24.09226894378662,23.227238655090332
mps-uncap,0.1,6.665325164794922,7.059454917907715,20.65105438232422
mps-uncap,0.2,10.301947593688967,15.667819976806635,21.039152145385742
mps-uncap,0.3,15.657043457031248,18.715977668762207,21.462678909301758
mps-uncap,0.4,17.240858078002933,21.28446102142334,21.921277046203613
