mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,2.397298812866211,2.823352813720703,20.35665512084961
mps-uncap,0.9,2.381563186645508,2.825498580932617,20.33853530883789
mps-uncap,1.0,2.3775100708007812,2.8533935546875,20.35045623779297
mps-uncap,0.5,2.448558807373047,2.800464630126953,20.221233367919922
mps-uncap,0.6,2.379179000854492,2.832651138305664,20.2181339263916
mps-uncap,0.7,2.3953914642333984,2.8076171875,20.24078369140625
mps-uncap,0.1,2.4192333221435547,2.925872802734375,20.207643508911133
mps-uncap,0.2,2.450227737426758,2.8676986694335938,20.12801170349121
mps-uncap,0.3,2.4149417877197266,2.833127975463867,20.109176635742188
mps-uncap,0.4,2.4328231811523438,2.783536911010742,20.16592025756836
