mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,23.506641387939453,33.00762176513672,25.226593017578125
mps-uncap,0.9,23.521900177001953,33.04338455200195,27.04334259033203
mps-uncap,1.0,24.181127548217773,35.75944900512695,26.763200759887695
mps-uncap,0.5,22.614240646362305,30.339717864990234,24.317502975463867
mps-uncap,0.6,23.163795471191406,28.779268264770508,24.18684959411621
mps-uncap,0.7,23.136138916015625,33.979177474975586,24.296283721923828
mps-uncap,0.1,19.199609756469727,22.634267807006836,21.930694580078125
mps-uncap,0.2,21.11649513244629,22.5064754486084,22.579193115234375
mps-uncap,0.3,20.958900451660156,25.94447135925293,22.646427154541016
mps-uncap,0.4,21.321773529052734,30.67779541015625,23.68760108947754
