mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,43.135809898376465,50.21262168884277,108.49533081054688
mps-uncap,0.9,96.21357917785645,117.38941669464116,296.8314170837403
mps-uncap,1.0,134.1641902923584,276.87320709228516,463.4539604187012
mps-uncap,0.5,19.97056007385254,24.277567863464355,48.824357986450195
mps-uncap,0.6,24.49033260345459,27.404451370239254,55.68065643310547
mps-uncap,0.7,31.96783065795901,42.53256320953369,88.71936798095705
mps-uncap,0.1,6.865882873535159,7.141232490539551,20.89681625366211
mps-uncap,0.2,11.54451370239258,16.672706604003906,32.09199905395507
mps-uncap,0.3,17.03040599822998,19.133925437927246,35.56084632873535
mps-uncap,0.4,18.50266456604004,22.490310668945312,43.75314712524414
