mode,load,0_mobilenet_v3_small-16,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,87.89428949356075,125.09417533874532,199.02186393737793
mps-uncap,0.9,158.5308551788332,183.7020897865295,538.921823501587
mps-uncap,1.0,230.68311691284177,493.7683320045476,698.8573741912844
mps-uncap,0.5,35.5370903015137,46.89046144485473,78.0229735374451
mps-uncap,0.6,50.75539112091057,55.09260177612307,88.86918067932095
mps-uncap,0.7,63.628649711609114,84.09106731414798,152.9106926918025
mps-uncap,0.1,18.199100494384766,21.740317344665527,38.49839687347413
mps-uncap,0.2,19.820473194122318,22.383661270141605,49.35644149780269
mps-uncap,0.3,25.373823642730706,25.891995429992683,52.973461151123125
mps-uncap,0.4,30.366082191467285,39.593014717102044,71.63550853729254
