mode,load,0_resnet34-8,1_resnet34-8
mig,0.1,4.887819290161133,5.016565322875977
mig,0.2,4.747629165649414,4.790782928466797
mig,0.3,4.694104194641113,4.809737205505371
mig,0.4,4.305601119995117,4.541516304016113
mig,0.5,3.4956932067871094,4.50587272644043
mig,0.6,3.4890174865722656,4.489421844482422
mig,0.7,3.4847259521484375,4.49371337890625
mig,0.8,3.488779067993164,4.494905471801758
mig,0.9,3.490924835205078,4.494667053222656
mig,1.0,3.490447998046875,4.494905471801758
