mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v3_small-4,3_resnet18-32
mps-uncap,1.0,0.012159347534179688,0.000476837158203125,0.008821487426757812,0.0007152557373046875
