mode,load,0_densenet201-8,1_resnet18-4,2_squeezenet1_0-32
mps-uncap,0.8,0.010967254638671875,0.008106231689453125,0.009059906005859375
mps-uncap,0.9,0.0133514404296875,0.008106231689453125,0.009298324584960938
mps-uncap,1.0,0.013113021850585938,0.008106231689453125,0.011205673217773438
mps-uncap,0.5,0.012874603271484375,0.01049041748046875,0.010728836059570312
mps-uncap,0.6,0.011205673217773438,0.010013580322265625,0.009059906005859375
mps-uncap,0.7,0.01239776611328125,0.009298324584960938,0.009059906005859375
mps-uncap,0.1,0.025510787963867188,0.010728836059570312,0.0152587890625
mps-uncap,0.2,0.013828277587890625,0.010967254638671875,0.011444091796875
mps-uncap,0.3,0.012636184692382812,0.010013580322265625,0.011920928955078125
mps-uncap,0.4,0.012874603271484375,0.009775161743164062,0.010728836059570312
