mode,load,0_densenet201-8,1_resnet18-4,2_squeezenet1_0-32
mps-uncap,0.8,165.01442248397794,682.2742038903091,3413.9463028335413
mps-uncap,0.9,174.4686952341047,781.9405219451401,3833.927670722152
mps-uncap,1.0,199.15976282737188,861.9701269686568,4365.033588608191
mps-uncap,0.5,98.7348717096314,434.7649500130186,2227.273526171622
mps-uncap,0.6,124.24064246784654,521.8117059226264,2524.5426000106218
mps-uncap,0.7,142.56607086036522,606.7684414642445,3034.4997801157783
mps-uncap,0.1,17.42010411275236,85.83542206041956,409.53836864989
mps-uncap,0.2,36.98460380263032,172.65325675009439,866.6684589905741
mps-uncap,0.3,59.16439914322814,266.0669907077111,1317.4348264338032
mps-uncap,0.4,76.43768320722589,347.7418629903121,1704.0131087651637
