mode,load,0_densenet201-8,1_resnet18-4,2_squeezenet1_0-32
mps-uncap,0.8,32.09280967712402,5.148887634277344,11.746883392333984
mps-uncap,0.9,40.89927673339844,7.51805305480957,15.794038772583008
mps-uncap,1.0,307.6059818267822,47.41859436035156,169.28637027740479
mps-uncap,0.5,21.68905735015869,3.803849220275879,6.575822830200195
mps-uncap,0.6,23.041129112243652,4.253864288330078,7.076501846313477
mps-uncap,0.7,26.612281799316406,4.491329193115234,8.406519889831543
mps-uncap,0.1,28.75363826751709,3.1359195709228516,5.714774131774902
mps-uncap,0.2,21.86286449432373,3.0641555786132812,5.746245384216309
mps-uncap,0.3,21.587133407592773,3.1893253326416016,6.053447723388672
mps-uncap,0.4,21.62957191467285,3.287196159362793,6.151676177978516
