mode,load,0_densenet201-8,1_resnet18-4,2_squeezenet1_0-32
mps-uncap,0.8,169.2652702331543,50.25792121887207,80.97028732299805
mps-uncap,0.9,276.05247497558594,68.90368461608887,99.57075119018555
mps-uncap,1.0,952.8846740722656,213.09757232666016,1177.7586936950684
mps-uncap,0.5,75.73127746582031,16.52693748474121,31.222820281982422
mps-uncap,0.6,84.3191146850586,21.473169326782227,32.61613845825195
mps-uncap,0.7,131.03413581848145,28.353452682495117,60.407400131225586
mps-uncap,0.1,21.65985107421875,6.862640380859375,6.9446563720703125
mps-uncap,0.2,27.75287628173828,6.056785583496094,13.30256462097168
mps-uncap,0.3,38.00535202026367,8.28862190246582,22.90058135986328
mps-uncap,0.4,47.27602005004883,16.946792602539062,24.752378463745117
