mode,load,0_densenet201-8,1_resnet18-4,2_squeezenet1_0-32
mps-uncap,0.8,12.140750885009766,1.1434555053710938,5.5694580078125
mps-uncap,0.9,12.583494186401367,1.1348724365234375,5.57708740234375
mps-uncap,1.0,14.777183532714844,1.150369644165039,5.592584609985352
mps-uncap,0.5,11.953592300415039,1.1372566223144531,5.578041076660156
mps-uncap,0.6,12.007951736450195,1.1298656463623047,5.55729866027832
mps-uncap,0.7,12.278556823730469,1.1310577392578125,5.563497543334961
mps-uncap,0.1,13.634681701660156,1.1396408081054688,5.58924674987793
mps-uncap,0.2,12.57777214050293,1.1475086212158203,5.578517913818359
mps-uncap,0.3,12.114763259887695,1.1305809020996094,5.563974380493164
mps-uncap,0.4,12.19320297241211,1.1277198791503906,5.563974380493164
