mode,load,0_densenet201-8,1_resnet18-4,2_squeezenet1_0-32
mps-uncap,0.8,34.92426872253418,5.775165557861328,7.219362258911133
mps-uncap,0.9,39.91293907165527,5.910539627075196,7.315874099731445
mps-uncap,1.0,41.0161018371582,6.333112716674805,7.861948013305664
mps-uncap,0.5,29.235434532165527,4.984140396118164,6.828141212463379
mps-uncap,0.6,30.833959579467773,5.053591728210449,7.019519805908205
mps-uncap,0.7,34.240007400512695,5.404639244079589,6.995439529418945
mps-uncap,0.1,30.035042762756348,3.4165382385253906,6.138086318969727
mps-uncap,0.2,30.0473690032959,4.163026809692383,6.254935264587402
mps-uncap,0.3,28.34033966064453,4.746246337890625,6.350994110107422
mps-uncap,0.4,27.18362808227539,4.911661148071289,6.492328643798828
