mode,load,0_densenet201-8,1_resnet18-4,2_squeezenet1_0-32
mps-uncap,0.8,37.539005279541016,7.650136947631836,8.182287216186523
mps-uncap,0.9,42.075395584106445,7.601022720336914,8.152008056640625
mps-uncap,1.0,44.22283172607422,7.6389312744140625,8.304357528686523
mps-uncap,0.5,37.44769096374512,7.264852523803711,8.058309555053711
mps-uncap,0.6,38.980960845947266,7.421731948852539,8.08858871459961
mps-uncap,0.7,41.359663009643555,7.557868957519531,8.081436157226562
mps-uncap,0.1,32.54580497741699,7.493495941162109,7.858991622924805
mps-uncap,0.2,32.9287052154541,7.394075393676758,7.892608642578125
mps-uncap,0.3,33.419132232666016,7.547855377197266,7.805109024047852
mps-uncap,0.4,35.38203239440918,7.421970367431641,7.919788360595703
