mode,load,0_densenet201-8,1_resnet18-4,2_squeezenet1_0-32
mps-uncap,0.8,36.13910675048828,6.818060874938965,7.9895877838134775
mps-uncap,0.9,41.74226760864258,6.941056251525879,7.945911884307861
mps-uncap,1.0,41.84370040893555,7.360267639160156,8.172118663787842
mps-uncap,0.5,35.416445732116706,6.020371913909918,7.813119888305664
mps-uncap,0.6,37.49742507934571,6.197259426116943,7.790684700012207
mps-uncap,0.7,39.38064575195315,6.624720096588136,7.731490135192871
mps-uncap,0.1,32.10966110229492,5.291104316711427,6.780958175659181
mps-uncap,0.2,32.33185529708863,5.562543869018555,7.1743202209472665
mps-uncap,0.3,32.17792510986328,5.7486724853515625,7.4240970611572275
mps-uncap,0.4,32.52490043640137,6.034703254699704,7.5733852386474565
