mode,load,0_vgg19-16,1_vgg19-16,2_vgg19-16,3_vgg19-16
mig,0.1,76.95436477661133,74.56374168395996,68.07303428649902,128.43060493469238
mig,0.2,73.94552230834961,127.8078556060791,95.44205665588379,184.37623977661133
mig,0.3,178.5898208618164,117.03681945800781,117.70081520080566,216.24469757080078
mig,0.4,187.73818016052246,137.96448707580566,137.28857040405273,252.85577774047852
mig,0.5,172.9257106781006,174.56841468811035,190.2616024017334,324.6960639953613
mig,0.6,215.61455726623535,232.23209381103516,301.7702102661133,465.6393527984619
mig,0.7,407.05108642578125,278.60093116760254,313.68565559387207,457.10229873657227
mig,0.8,589.7231101989746,353.959321975708,362.1182441711426,734.3347072601318
mig,0.9,593.4450626373291,601.4602184295654,506.4966678619385,1983.0026626586914
mig,1.0,1469.1681861877441,1353.1699180603027,806.4732551574707,3573.489189147949
