mode,load,0_vgg19-16,1_vgg19-16,2_vgg19-16,3_vgg19-16
mig,0.1,37.35421419143677,37.57100582122803,37.62279748916626,74.98843193054199
mig,0.2,37.60872840881348,37.81868696212768,37.759785652160645,75.025372505188
mig,0.3,37.747111320495605,37.88330793380738,37.916717529296875,74.91962432861328
mig,0.4,38.3594536781311,38.395752906799316,38.6853814125061,75.93963623046875
mig,0.5,38.68039131164551,38.638267517089844,38.77224922180176,76.37859344482422
mig,0.6,39.0588116645813,39.224395751953125,39.29759979248047,77.14114189147949
mig,0.7,39.30429935455322,39.40165042877197,39.55401182174683,77.9426383972168
mig,0.8,39.39563751220703,39.62413787841797,39.72972869873047,78.32056999206543
mig,0.9,39.752769470214844,39.952027797698975,40.055274963378906,78.75256776809692
mig,1.0,39.929683208465576,40.05028247833252,40.190744400024414,79.14445400238037
