mode,load,0_vgg19-16,1_vgg19-16,2_vgg19-16,3_vgg19-16
mig,0.1,0.018596649169921875,0.0209808349609375,0.026702880859375,0.026226043701171875
mig,0.2,0.015735626220703125,0.016689300537109375,0.015974044799804688,0.025272369384765625
mig,0.3,0.015020370483398438,0.014066696166992188,0.014781951904296875,0.018835067749023438
mig,0.4,0.014066696166992188,0.013589859008789062,0.0133514404296875,0.01811981201171875
mig,0.5,0.0152587890625,0.014543533325195312,0.0133514404296875,0.016927719116210938
mig,0.6,0.015974044799804688,0.01239776611328125,0.0152587890625,0.019311904907226562
mig,0.7,0.0133514404296875,0.014066696166992188,0.014066696166992188,0.017404556274414062
mig,0.8,0.013828277587890625,0.013828277587890625,0.014543533325195312,0.018596649169921875
mig,0.9,0.013828277587890625,0.01430511474609375,0.01430511474609375,0.017642974853515625
mig,1.0,0.024557113647460938,0.020265579223632812,0.01430511474609375,0.025272369384765625
