mode,load,0_vgg19-16,1_vgg19-16,2_vgg19-16,3_vgg19-16
mig,0.1,38.56301307678223,38.68985176086426,38.80929946899414,75.73461532592773
mig,0.2,38.30313682556152,38.51437568664551,38.63239288330078,75.36864280700684
mig,0.3,38.31362724304199,38.46597671508789,38.60664367675781,75.54483413696289
mig,0.4,39.20149803161621,39.34931755065918,39.421796798706055,77.58069038391113
mig,0.5,38.88249397277832,39.11089897155762,39.20173645019531,76.74741744995117
mig,0.6,39.49379920959473,39.5960807800293,39.54458236694336,77.9123306274414
mig,0.7,39.58296775817871,39.70599174499512,39.7794246673584,78.16696166992188
mig,0.8,39.80517387390137,39.87479209899902,39.99137878417969,78.58419418334961
mig,0.9,39.95013236999512,40.18235206604004,40.30442237854004,79.44416999816895
mig,1.0,40.296316146850586,40.45271873474121,40.61436653137207,79.75339889526367
