mode,load,0_vgg19-16,1_vgg19-16,2_vgg19-16,3_vgg19-16
mig,0.1,39.815664291381836,37.1861457824707,30.60626983642578,54.40020561218262
mig,0.2,36.711931228637695,90.4388427734375,57.98959732055664,110.17823219299316
mig,0.3,141.21127128601074,79.67329025268555,80.2454948425293,142.24743843078613
mig,0.4,149.33323860168457,100.62479972839355,99.8373031616211,178.81035804748535
mig,0.5,135.69021224975586,136.89136505126953,152.11892127990723,249.91703033447266
mig,0.6,178.19976806640625,194.88763809204102,263.0934715270996,391.507625579834
mig,0.7,368.6075210571289,239.78519439697266,276.20720863342285,382.83348083496094
mig,0.8,552.131175994873,314.084529876709,324.4433403015137,657.2873592376709
mig,0.9,554.246187210083,562.3180866241455,467.45991706848145,1903.8817882537842
mig,1.0,1429.872751235962,1313.3471012115479,766.80588722229,3498.5740184783936
