mode,load,0_vgg19-16,1_vgg19-16,2_vgg19-16,3_vgg19-16
mig,0.1,37.133216857910156,37.3234748840332,37.42361068725586,73.96459579467773
mig,0.2,37.13679313659668,37.301063537597656,37.40429878234863,73.94766807556152
mig,0.3,37.12868690490723,37.26911544799805,37.37139701843262,73.89187812805176
mig,0.4,37.1248722076416,37.2772216796875,37.37759590148926,73.87900352478027
mig,0.5,37.11891174316406,37.256479263305664,37.371158599853516,73.85587692260742
mig,0.6,37.12892532348633,37.2471809387207,37.31942176818848,73.88854026794434
mig,0.7,37.114858627319336,37.250518798828125,37.32419013977051,73.85420799255371
mig,0.8,37.14179992675781,37.24241256713867,37.309885025024414,73.90356063842773
mig,0.9,37.127017974853516,37.27412223815918,37.46962547302246,73.92525672912598
mig,1.0,37.27245330810547,37.367820739746094,37.551164627075195,74.35393333435059
