mode,load,0_inception_v3-8,1_inception_v3-8,2_inception_v3-8,3_inception_v3-8
mig,0.1,11.976242065429688,11.679410934448242,11.66844367980957,17.04859733581543
mig,0.2,11.808991432189941,11.647462844848633,11.554956436157227,17.002344131469727
mig,0.3,9.749054908752441,9.630084037780762,9.727954864501953,16.959428787231445
mig,0.4,9.335041046142578,9.414196014404297,9.399890899658203,16.948342323303223
mig,0.5,9.33527946472168,9.405851364135742,9.410381317138672,16.974210739135742
mig,0.6,9.329557418823242,9.398221969604492,9.39488410949707,16.960859298706055
mig,0.7,9.33694839477539,9.419441223144531,9.405374526977539,16.963481903076172
mig,0.8,9.333133697509766,9.420394897460938,9.405136108398438,16.964435577392578
mig,0.9,9.340286254882812,9.402751922607422,9.408950805664062,16.9677734375
mig,1.0,9.33527946472168,9.416818618774414,9.396076202392578,16.976356506347656
