mode,load,0_inception_v3-8,1_inception_v3-8,2_inception_v3-8,3_inception_v3-8
mig,0.1,33.87165069580078,28.333187103271484,29.757261276245117,50.26507377624512
mig,0.2,33.803701400756836,36.08298301696777,39.434194564819336,46.83637619018555
mig,0.3,37.63389587402344,48.5386848449707,44.597625732421875,65.34671783447266
mig,0.4,52.56032943725586,51.92828178405762,56.67734146118164,75.9284496307373
mig,0.5,53.614139556884766,53.20334434509277,67.22450256347656,128.94439697265625
mig,0.6,68.12572479248047,71.87581062316895,85.32571792602539,147.43590354919434
mig,0.7,96.94886207580566,88.87887001037598,137.01534271240234,196.49958610534668
mig,0.8,133.41116905212402,135.29729843139648,121.83642387390137,282.3023796081543
mig,0.9,215.4707908630371,175.63891410827637,303.6501407623291,314.26119804382324
mig,1.0,1295.760154724121,745.8798885345459,870.3963756561279,1162.8155708312988
