mode,load,0_inception_v3-8,1_inception_v3-8,2_inception_v3-8,3_inception_v3-8
mig,0.1,9.299516677856445,9.367942810058594,9.365320205688477,16.902923583984375
mig,0.2,9.295225143432617,9.36746597290039,9.363174438476562,16.90196990966797
mig,0.3,9.288311004638672,9.360790252685547,9.355545043945312,16.886234283447266
mig,0.4,9.282350540161133,9.369134902954102,9.351015090942383,16.88838005065918
mig,0.5,9.282350540161133,9.356021881103516,9.356498718261719,16.904115676879883
mig,0.6,9.280204772949219,9.351730346679688,9.344100952148438,16.888856887817383
mig,0.7,9.283065795898438,9.370088577270508,9.358644485473633,16.892433166503906
mig,0.8,9.278535842895508,9.377002716064453,9.35983657836914,16.90220832824707
mig,0.9,9.30023193359375,9.359598159790039,9.366035461425781,16.899824142456055
mig,1.0,9.308576583862305,9.389638900756836,9.367704391479492,16.938447952270508
