mode,load,0_inception_v3-8,1_inception_v3-8,2_inception_v3-8,3_inception_v3-8
mig,0.1,12.79139518737793,12.513923645019531,12.451219558715822,17.145633697509766
mig,0.2,13.139843940734863,12.993049621582031,12.696981430053711,17.10948944091797
mig,0.3,12.137889862060547,11.825227737426758,12.351465225219727,17.070531845092773
mig,0.4,11.0823392868042,11.125612258911133,10.82725524902343,17.04089641571045
mig,0.5,9.412837028503418,9.460210800170898,9.474849700927734,17.03333854675293
mig,0.6,9.36436653137207,9.436368942260742,9.431123733520508,17.012357711791992
mig,0.7,9.364128112792969,9.450674057006836,9.43613052368164,17.002463340759277
mig,0.8,9.359598159790039,9.448051452636719,9.432077407836914,17.003631591796875
mig,0.9,9.364128112792969,9.432315826416016,9.432077407836914,17.00568199157715
mig,1.0,9.352684020996094,9.438514709472656,9.413480758666992,17.014503479003906
