mode,load,0_inception_v3-8,1_inception_v3-8,2_inception_v3-8,3_inception_v3-8
mig,0.1,23.170900344848633,22.679224014282198,22.944526672363278,33.83113145828247
mig,0.2,26.608633995056163,28.975181579589844,29.927186965942372,40.17484188079834
mig,0.3,29.656052589416504,30.33829927444458,29.694705009460414,48.0726957321167
mig,0.4,32.85771608352657,34.79357719421386,34.42876338958738,59.17184829711913
mig,0.5,37.74622440338134,36.49815082550048,41.20205879211425,75.68411827087402
mig,0.6,45.822982788085916,48.28704118728635,54.51533794403076,89.55916881561281
mig,0.7,63.16774845123295,64.93730783462512,78.778190612793,135.23709774017334
mig,0.8,88.13411712646491,98.53835344314581,82.10996627807623,187.47938156127927
mig,0.9,181.98702335357657,139.329080581665,226.33130073547332,236.40584945678702
mig,1.0,1229.6528816223145,666.0534381866457,808.492193222046,1073.8566040992737
