mode,load,0_inception_v3-8,1_inception_v3-8,2_inception_v3-8,3_inception_v3-8
mig,0.1,0.061511993408203125,0.05841255187988281,0.05888938903808594,0.06198883056640625
mig,0.2,0.055909156799316406,0.05459785461425781,0.05602836608886719,0.05984306335449219
mig,0.3,0.049114227294921875,0.049591064453125,0.05245208740234375,0.05316734313964844
mig,0.4,0.045299530029296875,0.04649162292480469,0.043392181396484375,0.05745887756347656
mig,0.5,0.06282329559326172,0.4210472106933594,0.4220008850097656,1.5192031860351562
mig,0.6,3.505706787109375,3.8251876831054688,2.973318099975586,6.862401962280273
mig,0.7,6.354808807373047,7.255673408508301,6.227254867553711,10.955572128295898
mig,0.8,12.625455856323242,11.275649070739746,10.011434555053711,23.956298828125
mig,0.9,26.491165161132812,22.998452186584473,33.96487236022949,37.80341148376465
mig,1.0,874.9291896820068,130.8128833770752,270.6012725830078,267.5778865814209
