mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-2,2_resnet18-32,3_resnet18-8
mps-uncap,1.0,0.000476837158203125,0.009775161743164062,0.0035762786865234375,0.0007152557373046875
