mode,load,0_resnet101-8,1_squeezenet1_0-32,2_squeezenet1_0-4
mps-uncap,0.8,115.72491884231567,60.69116592407224,26.99463367462159
mps-uncap,0.9,307.4067425727843,99.81605052948,42.723655700683594
mps-uncap,1.0,4886.171381473541,552.0568370819091,255.47673940658566
mps-uncap,0.5,38.85908126831049,22.775878906249993,11.113524436950684
mps-uncap,0.6,48.390126228332534,31.745128631591797,13.791706562042256
mps-uncap,0.7,68.23468685150135,36.73344135284422,19.080982208251953
mps-uncap,0.1,22.42777109146118,10.399174690246582,5.421290397644041
mps-uncap,0.2,25.145702362060543,12.673616409301781,6.500711441040039
mps-uncap,0.3,31.721022129058856,14.636812210083027,7.670283317565918
mps-uncap,0.4,31.350240707397433,18.113007545471188,9.188604354858398
