mode,load,0_resnet101-8,1_squeezenet1_0-32,2_squeezenet1_0-4
mps-uncap,0.8,53.280901908874526,32.09557533264162,13.06009292602539
mps-uncap,0.9,129.5861005783082,55.333948135376,21.75116539001465
mps-uncap,1.0,4601.398420333862,402.0261764526367,175.36227703094485
mps-uncap,0.5,23.98495674133301,13.119411468505863,6.524085998535156
mps-uncap,0.6,27.219128608703645,16.207933425903327,7.305788993835449
mps-uncap,0.7,35.50229072570801,20.304322242736827,9.642791748046875
mps-uncap,0.1,14.66820240020752,6.574034690856934,3.1316757202148438
mps-uncap,0.2,16.07377529144287,8.365631103515625,4.477453231811523
mps-uncap,0.3,19.723534584045414,9.855031967163086,5.100607872009277
mps-uncap,0.4,21.226477622985843,11.598753929138184,5.566120147705078
