mode,load,0_resnet101-8,1_squeezenet1_0-32,2_squeezenet1_0-4
mps-uncap,0.8,25.508403778076172,8.404731750488281,7.910490036010742
mps-uncap,0.9,25.847196578979492,9.484291076660156,7.918596267700195
mps-uncap,1.0,28.374910354614258,9.57036018371582,8.015871047973633
mps-uncap,0.5,22.116422653198242,9.9029541015625,7.225990295410156
mps-uncap,0.6,23.349523544311523,8.483648300170898,7.574319839477539
mps-uncap,0.7,24.6584415435791,8.378267288208008,7.662534713745117
mps-uncap,0.1,16.539812088012695,7.912158966064453,5.874872207641602
mps-uncap,0.2,19.749879837036133,8.104562759399414,7.274150848388672
mps-uncap,0.3,21.158218383789062,8.206605911254883,7.15184211730957
mps-uncap,0.4,22.087574005126953,8.278846740722656,7.165431976318359
