mode,load,0_resnet101-8,1_squeezenet1_0-32,2_squeezenet1_0-4
mps-uncap,0.8,202.9411792755127,86.74049377441406,66.32304191589355
mps-uncap,0.9,359.7993850708008,149.02925491333008,64.01443481445312
mps-uncap,1.0,4968.024253845215,591.3081169128418,294.59381103515625
mps-uncap,0.5,47.867536544799805,38.41567039489746,18.12577247619629
mps-uncap,0.6,66.56265258789062,52.831172943115234,29.269695281982422
mps-uncap,0.7,97.21994400024414,53.528547286987305,40.04096984863281
mps-uncap,0.1,26.93009376525879,12.427091598510742,6.82520866394043
mps-uncap,0.2,33.576250076293945,18.568038940429688,9.816169738769531
mps-uncap,0.3,41.70560836791992,22.98712730407715,11.318445205688477
mps-uncap,0.4,39.40773010253906,28.28669548034668,14.677762985229492
