mode,load,0_resnet101-8,1_squeezenet1_0-32,2_squeezenet1_0-4
mps-uncap,0.8,2.239346504211426,4.693031311035156,0.5543231964111328
mps-uncap,0.9,19.898653030395508,10.491251945495605,2.9265880584716797
mps-uncap,1.0,2000.0922679901123,249.1600513458252,56.958675384521484
mps-uncap,0.5,0.05125999450683594,0.04696846008300781,0.044345855712890625
mps-uncap,0.6,0.048995018005371094,0.047206878662109375,0.042438507080078125
mps-uncap,0.7,0.05269050598144531,1.6919374465942383,0.04220008850097656
mps-uncap,0.1,0.060558319091796875,0.052928924560546875,0.0514984130859375
mps-uncap,0.2,0.05745887756347656,0.04887580871582031,0.04649162292480469
mps-uncap,0.3,0.05817413330078125,0.04839897155761719,0.0457763671875
mps-uncap,0.4,0.05555152893066406,0.04744529724121094,0.04482269287109375
