mode,load,0_resnet101-8,1_squeezenet1_0-32,2_squeezenet1_0-4
mps-uncap,0.8,95.36753654479978,53.766822814941406,22.379970550537124
mps-uncap,0.9,292.25196599960316,92.31719732284569,37.63151168823242
mps-uncap,1.0,4863.6051416397095,544.405698776245,250.27081489562985
mps-uncap,0.5,24.57202911376951,15.88990688323974,7.441997528076172
mps-uncap,0.6,35.91734647750855,24.718761444091786,9.116897583007832
mps-uncap,0.7,53.75397682189906,29.61963415145872,14.448194503784181
mps-uncap,0.1,10.864598751068117,4.711878299713125,2.296400070190429
mps-uncap,0.2,12.042355537414538,6.672668457031253,3.619618415832521
mps-uncap,0.3,19.617383480072032,8.17659854888917,4.365503787994385
mps-uncap,0.4,19.60833311080931,12.031512260436969,5.702495574951172
