mode,load,0_resnet101-8,1_squeezenet1_0-32,2_squeezenet1_0-4
mps-uncap,0.8,22.237539291381836,7.739257812500001,5.968332290649414
mps-uncap,0.9,23.05729389190674,8.071422576904297,6.351947784423828
mps-uncap,1.0,23.665714263916016,8.27336311340332,6.647181510925294
mps-uncap,0.5,17.190027236938477,7.351493835449219,4.995584487915039
mps-uncap,0.6,19.221901893615723,7.478666305541992,5.165672302246094
mps-uncap,0.7,20.42975425720215,7.493948936462402,5.573701858520509
mps-uncap,0.1,12.739038467407227,6.071805953979492,3.0075550079345703
mps-uncap,0.2,14.505839347839354,6.550312042236328,3.7021636962890616
mps-uncap,0.3,15.473461151123049,6.817007064819337,4.462599754333496
mps-uncap,0.4,16.234755516052246,7.133817672729492,4.795551300048828
