mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4
mig,0.1,26.62980556488037,26.790618896484375
mig,0.2,17.81151294708252,17.673730850219727
mig,0.3,16.95084571838379,16.939115524291992
mig,0.4,15.987443923950195,16.180729866027836
mig,0.5,15.468239784240723,15.753602981567381
mig,0.6,15.617752075195312,15.313863754272461
mig,0.7,15.208005905151367,15.346050262451172
mig,0.8,15.437936782836914,15.538454055786133
mig,0.9,15.352272987365723,15.604257583618164
mig,1.0,15.509438514709473,15.32440185546875
