mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4
mig,0.1,0.030517578125,0.03170967102050781
mig,0.2,0.02849102020263672,0.026702880859375
mig,0.3,3.2601356506347656,0.029921531677246094
mig,0.4,10.029435157775879,6.741046905517578
mig,0.5,29.100894927978516,19.11330223083496
mig,0.6,202.92365550994873,144.37222480773926
mig,0.7,4534.24084186554,2456.4785957336426
mig,0.8,8369.032621383667,5542.655229568481
mig,0.9,10242.449522018433,8109.153151512146
mig,1.0,12024.677276611328,10312.760353088379
