mode,load,0_densenet201-4,1_efficientnet_b5-2,2_vgg16-8
mps-uncap,0.8,83.63850777381116,59.272295592078216,1018.9958374465434
mps-uncap,0.9,91.68315011945472,64.62027728104238,1064.696152915861
mps-uncap,1.0,107.04636820278765,67.2319049260833,1064.2830964849093
mps-uncap,0.5,54.78318115455151,35.969263028328896,640.3367030537609
mps-uncap,0.6,64.09081582970364,44.02105603411719,751.0364982974028
mps-uncap,0.7,74.77539436970969,50.59411740023951,855.6730583555633
mps-uncap,0.1,10.995308326885073,6.768423062294688,132.06895563358918
mps-uncap,0.2,22.067131746518772,13.477009573063826,255.7774046634748
mps-uncap,0.3,30.591527389166,19.868717642865345,374.26910504435614
mps-uncap,0.4,40.37037508658613,28.586362084683405,487.3705947432768
