mode,load,0_densenet201-4,1_efficientnet_b5-2,2_vgg16-8
mps-uncap,0.8,53.365230560302734,11.230111122131348,42.11235046386719
mps-uncap,0.9,39.118289947509766,129.31573390960693,1838.2412195205688
mps-uncap,1.0,124.04167652130127,2727.408289909363,5194.269180297852
mps-uncap,0.5,0.026941299438476562,0.026226043701171875,0.6520748138427734
mps-uncap,0.6,0.02765655517578125,0.030755996704101562,3.7070512771606445
mps-uncap,0.7,1.6558170318603516,6.781101226806641,6.784915924072266
mps-uncap,0.1,0.0438690185546875,0.04076957702636719,0.03170967102050781
mps-uncap,0.2,0.042438507080078125,0.03528594970703125,0.02765655517578125
mps-uncap,0.3,0.031948089599609375,0.030994415283203125,0.026941299438476562
mps-uncap,0.4,0.028371810913085938,0.026702880859375,0.025033950805664062
