mode,load,0_densenet201-4,1_efficientnet_b5-2,2_vgg16-8
mps-uncap,0.8,20.640134811401367,14.968633651733398,5.963802337646484
mps-uncap,0.9,24.282455444335938,18.0051326751709,6.275177001953125
mps-uncap,1.0,20.98393440246582,15.708684921264648,6.153583526611328
mps-uncap,0.5,20.304441452026367,15.005111694335938,6.133317947387695
mps-uncap,0.6,20.04861831665039,14.740943908691406,5.693197250366211
mps-uncap,0.7,20.547151565551758,14.966964721679688,6.147146224975586
mps-uncap,0.1,20.29895782470703,15.036582946777344,6.108999252319336
mps-uncap,0.2,20.38860321044922,14.943361282348633,6.100893020629883
mps-uncap,0.3,20.350217819213867,14.744281768798828,6.122112274169922
mps-uncap,0.4,20.97034454345703,14.739274978637695,6.103515625
