mode,load,0_densenet201-4,1_efficientnet_b5-2,2_vgg16-8
mps-uncap,0.8,517.2336101531982,189.96095657348633,341.9179916381836
mps-uncap,0.9,487.51091957092285,601.2520790100098,3985.1231575012207
mps-uncap,1.0,811.4628791809082,5320.464134216309,10838.103294372559
mps-uncap,0.5,65.37151336669922,73.67324829101562,43.11704635620117
mps-uncap,0.6,110.07022857666016,108.97612571716309,65.64569473266602
mps-uncap,0.7,173.56419563293457,207.73577690124512,120.81408500671387
mps-uncap,0.1,32.55772590637207,29.018878936767578,14.267921447753906
mps-uncap,0.2,40.4510498046875,24.962663650512695,16.640424728393555
mps-uncap,0.3,51.91302299499512,34.471988677978516,26.99112892150879
mps-uncap,0.4,45.237064361572266,50.02164840698242,30.169963836669922
